 % Simulated Fireball:IT20000000
 %    
 % TS (gradi): 217.8996167 
 %    
 % Time (s) 				 RA (°) 			 Dec (°)		 Azimut (°) 		 Altezza (°) 
 2457904.381495809200 		 211.259936629 		 53.630517227 		 336.275354166 		 80.188125920 
 2457904.381496538900 		 211.303295030 		 54.786455504 		 339.354675193 		 79.171604938 
 2457904.381497341200 		 211.349645809 		 55.957545350 		 341.935504233 		 78.115914123 
 2457904.381498167300 		 211.399260665 		 57.140986461 		 344.117876409 		 77.029108983 
 2457904.381498901200 		 211.452436361 		 58.333803730 		 345.979232883 		 75.918068771 
 2457904.381499703000 		 211.509764673 		 59.538307466 		 347.586340284 		 74.783711380 
 2457904.381500419200 		 211.571665099 		 60.751349306 		 348.983449407 		 73.631305266 
 2457904.381501240700 		 211.638606658 		 61.969643514 		 350.205658646 		 72.465785903 
 2457904.381502022000 		 211.711456912 		 63.195318926 		 351.285579522 		 71.286518143 
 2457904.381502731200 		 211.790901296 		 64.424947789 		 352.244293449 		 70.097894633 
 2457904.381503448800 		 211.877726170 		 65.655015907 		 353.099079950 		 68.904211115 
 2457904.381504269800 		 211.973288317 		 66.887499923 		 353.867475193 		 67.704267301 
 2457904.381505065100 		 212.078779075 		 68.118792677 		 354.560378068 		 66.502152582 
 2457904.381505867900 		 212.195605294 		 69.345263692 		 355.186995461 		 65.301899790 
 2457904.381506525400 		 212.326059361 		 70.568787852 		 355.757594118 		 64.102072183 
 2457904.381507332900 		 212.472374481 		 71.785704586 		 356.278214505 		 62.906584116 
 2457904.381508147300 		 212.637284366 		 72.992399559 		 356.754095592 		 61.719264137 
 2457904.381508805300 		 212.825071927 		 74.190707898 		 357.191684872 		 60.538531834 
 2457904.381509713400 		 213.040374649 		 75.377050695 		 357.594524744 		 59.368092873 
 2457904.381510322900 		 213.289150226 		 76.547961561 		 357.965760235 		 58.211514312 
 2457904.381511279400 		 213.580600444 		 77.705288919 		 358.309678676 		 57.067076329 
 2457904.381512019800 		 213.925897235 		 78.845649273 		 358.628455583 		 55.938187833 
 2457904.381512650800 		 214.340439857 		 79.965817139 		 358.924064445 		 54.828064307 
 2457904.381513468500 		 214.848592973 		 81.067650436 		 359.199493065 		 53.734824820 
 2457904.381514174900 		 215.484348772 		 82.147976661 		 359.456130514 		 52.661489997 
 2457904.381515128100 		 216.300272003 		 83.203740620 		 359.695263174 		 51.610842077 
 2457904.381515725500 		 217.387783943 		 84.236521502 		 359.919055813 		 50.580822028 
 2457904.381516570200 		 218.903849670 		 85.242807406 		 0.128426523 		 49.573994201 
 2457904.381517455900 		 221.152999210 		 86.218412084 		 0.324243145 		 48.592655720 
 2457904.381518153000 		 224.830014512 		 87.161198210 		 0.508126108 		 47.634571710 
 2457904.381518987000 		 231.802902394 		 88.056876733 		 0.680702216 		 46.701818501 
 2457904.381519695300 		 248.798039157 		 88.855983291 		 0.842576258 		 45.796194576 
 2457904.381520501300 		 299.660039836 		 89.288061489 		 0.994994926 		 44.915314937 
 2457904.381521152300 		 350.457446915 		 88.889409483 		 1.138401157 		 44.060766783 
 2457904.381522011900 		 7.425411614 		 88.170727811 		 1.273236755 		 43.233829431 
 2457904.381522647600 		 14.390780946 		 87.408003644 		 1.400490818 		 42.431960397 
 2457904.381523460100 		 18.065060116 		 86.650385438 		 1.520490594 		 41.656263617 
 2457904.381524209900 		 20.313031975 		 85.911013608 		 1.633563116 		 40.907596330 
 2457904.381525174200 		 21.828542155 		 85.191734249 		 1.740500094 		 40.183381510 
 2457904.381525877400 		 22.915779868 		 84.495210214 		 1.841544254 		 39.484360477 
 2457904.381526523700 		 23.731562135 		 83.822946648 		 1.936941915 		 38.811059348 
 2457904.381527483500 		 24.367237904 		 83.172946557 		 2.027335902 		 38.160934451 
 2457904.381528235000 		 24.875333834 		 82.545990836 		 2.112909580 		 37.534445194 
 2457904.381528850200 		 25.289820473 		 81.942562232 		 2.193851426 		 36.931869790 
 2457904.381529792200 		 25.635049555 		 81.360340057 		 2.270689121 		 36.350757840 
 2457904.381530400800 		 25.926412400 		 80.799669628 		 2.343562823 		 35.791364565 
 2457904.381531241300 		 26.175076035 		 80.260721039 		 2.412618139 		 35.253796622 
 2457904.381532133100 		 26.390238711 		 79.741222141 		 2.478291858 		 34.735743097 
 2457904.381532824100 		 26.577856022 		 79.241323783 		 2.540691666 		 34.237322341 
 2457904.381533657200 		 26.742564209 		 78.761048644 		 2.599930473 		 33.758532986 
 2457904.381534348200 		 26.888644494 		 78.298266856 		 2.656372210 		 33.297233978 
 2457904.381535202700 		 27.018829862 		 77.853026775 		 2.710099542 		 32.853460203 
 2457904.381535944500 		 27.135353038 		 77.425277734 		 2.761199920 		 32.427150842 
 2457904.381536591800 		 27.240504533 		 77.013065200 		 2.809978238 		 32.016350063 
 2457904.381537430000 		 27.335690359 		 76.616385802 		 2.856497570 		 31.621048451 
 2457904.381538263100 		 27.422100925 		 76.235158100 		 2.900825289 		 31.241160046 
 2457904.381539010900 		 27.501089813 		 75.867611994 		 2.943218117 		 30.874917230 
 2457904.381539749900 		 27.573441357 		 75.513723228 		 2.983723658 		 30.522292908 
 2457904.381540481500 		 27.639838468 		 75.173405059 		 3.022393358 		 30.183198297 
 2457904.381541321500 		 27.701142815 		 74.845068190 		 3.059444452 		 29.856047956 
 2457904.381541952500 		 27.757818685 		 74.528685888 		 3.094912300 		 29.540813783 
 2457904.381542781800 		 27.810279741 		 74.224180597 		 3.128835700 		 29.237417314 
 2457904.381543661900 		 27.859107033 		 73.930133009 		 3.161399416 		 28.944443461 
 2457904.381544343200 		 27.904587854 		 73.646524092 		 3.192629133 		 28.661872512 
 2457904.381545219600 		 27.946983286 		 73.373292759 		 3.222553628 		 28.389642987 
 2457904.381545951600 		 27.986703529 		 73.109175168 		 3.251330884 		 28.126495191 
 2457904.381546600300 		 28.023932372 		 72.854164816 		 3.278978975 		 27.872422256 
 2457904.381547387700 		 28.058839817 		 72.608219784 		 3.305518760 		 27.627382102 
 2457904.381548183500 		 28.091726466 		 72.370215761 		 3.331086085 		 27.390254302 
 2457904.381549019800 		 28.122712819 		 72.140160272 		 3.355693057 		 27.161046156 
 2457904.381549791900 		 28.151912200 		 71.918030537 		 3.379354316 		 26.939734807 
 2457904.381550654300 		 28.179551821 		 71.702825862 		 3.402187340 		 26.725323124 
 2457904.381551257800 		 28.205712070 		 71.494567382 		 3.424199598 		 26.517832067 
 2457904.381552165800 		 28.230469779 		 71.293249929 		 3.445400854 		 26.317256409 
 2457904.381552927700 		 28.254001233 		 71.097981400 		 3.465893306 		 26.122707277 
