 % Fireball: IT20000000
 % JD0: 2457903.500000 
 % UT:   21.156000 
 %    
 % Number of total observed points:                                    397 
 %    
 % Start height (km):                                                   81.2 
 % End height (km):                                                     23.2 
 % Atmospheric trajectory length (km):                                 114.5 
 % Lat. and Long start (gradi):                                         44.3675        11.8593 
 % Lat. and Long end (gradi):                                           45.2390        12.0469 
 %    
 % Average trajectory inclination on the horizon (degree):                31.02 	 pm        0.10
 % Average meteoroid velocity (km/s):                                     12.5 		 pm        4.6
 % Guess pre-atmospheric velocity with the Ceplecha model (km/s):         16.5 		 pm        0.1
 % Guess final velocity with the Ceplecha model (km/s):                    2.5 
 % Guess final acceleration with the Ceplecha model (km/s^2):             -1.8 
 %    
 % Equatorial coordinates to date of the apparent geocentric radiant of the fireball computed with the average trajectory
 % RA (degree)     Dec (degree) 
 %   210.1076 	   -14.3728 
 %    
 % Equatorial coordinates J2000.0 of the apparent geocentric radiant of the fireball computed with the average trajectory
 % RA (degree)     Dec (degree) 
 %   209.8722 	   -14.2888 
 %    
 % Azimuthal coordinates of the apparent geocentric radiant of the fireball computed with the average trajectory from the last observed point
 % Az (degree)     Inclination (degree) 
 %     188.78 	      29.96 
 %    
 % Estimate of spatial and angular uncertainties on the fireball trajectory: 
 % Average distance between the observed points of the fireball trajectory and the trajectory computed with two-station  (km):      0.0390 
 % Average distance between the observed points of the fireball trajectory and the trajectory computed with N stations (km):        0.0367 
 % Angular uncertainty on the radiant (degree):                                                                                     0.0183 
 %    
 % POSITIONAL DATA                                                                                              
 %Time (s)     Xgeoctrc (km)     Ygeoctrc (km)     Zgeoctrc (km)     lat (deg)      lon (deg)      height (km)           V (km/s)       Inc. angle (degree)     Atmospheric path (km)      N stazion
 0.3417000 	 -3651.5342 		 -2829.9987 	  4495.5050 	    44.4088 	    11.8680 	    78.3872 		    15.2000 		      30.85 			       5.47 				 1 
 0.3700000 	 -3651.0740 		 -2829.7318 	  4495.6413 	    44.4129 	    11.8689 	    78.1059 		    15.0695 		      30.85 			       6.02 				 2 
 0.3959000 	 -3650.8007 		 -2829.5733 	  4495.7223 	    44.4154 	    11.8694 	    77.9389 		    17.3522 		      30.85 			       6.35 				 3 
 0.4156000 	 -3650.6177 		 -2829.4672 	  4495.7765 	    44.4170 	    11.8698 	    77.8271 		    16.7965 		      30.85 			       6.57 				 1 
 0.4447000 	 -3650.1626 		 -2829.2033 	  4495.9113 	    44.4211 	    11.8707 	    77.5491 		    15.8265 		      30.85 			       7.11 				 2 
 0.4602000 	 -3649.9302 		 -2829.0686 	  4495.9801 	    44.4232 	    11.8711 	    77.4072 		    17.3980 		      30.85 			       7.39 				 4 
 0.4719000 	 -3649.7016 		 -2828.9360 	  4496.0478 	    44.4253 	    11.8715 	    77.2675 		    16.3856 		      30.85 			       7.66 				 1 
 0.5075000 	 -3649.2502 		 -2828.6742 	  4496.1815 	    44.4294 	    11.8724 	    76.9918 		    17.0176 		      30.86 			       8.20 				 2 
 0.5370000 	 -3648.6945 		 -2828.3520 	  4496.3461 	    44.4344 	    11.8735 	    76.6524 		    16.6979 		      30.86 			       8.86 				 3 
 0.5489000 	 -3648.7874 		 -2828.4059 	  4496.3186 	    44.4335 	    11.8733 	    76.7092 		    16.9453 		      30.86 			       8.75 				 1 
 0.5727000 	 -3648.3381 		 -2828.1453 	  4496.4517 	    44.4376 	    11.8742 	    76.4348 		    15.4049 		      30.86 			       9.29 				 2 
 0.6007000 	 -3647.8723 		 -2827.8753 	  4496.5897 	    44.4418 	    11.8751 	    76.1504 		    17.4960 		      30.86 			       9.84 				 1 
 0.6120000 	 -3647.8079 		 -2827.8379 	  4496.6088 	    44.4424 	    11.8752 	    76.1111 		    16.3333 		      30.86 			       9.92 				 4 
 0.6487000 	 -3647.4276 		 -2827.6174 	  4496.7214 	    44.4458 	    11.8759 	    75.8790 		    15.8837 		      30.86 			      10.38 				 2 
 0.6737000 	 -3646.9576 		 -2827.3449 	  4496.8606 	    44.4500 	    11.8768 	    75.5920 		    15.0864 		      30.86 			      10.94 				 1 
 0.6968000 	 -3646.5890 		 -2827.1312 	  4496.9698 	    44.4533 	    11.8775 	    75.3671 		    15.9422 		      30.86 			      11.38 				 3 
 0.7096000 	 -3646.5162 		 -2827.0889 	  4496.9914 	    44.4540 	    11.8777 	    75.3226 		    16.6279 		      30.86 			      11.46 				 2 
 0.7452000 	 -3646.0447 		 -2826.8155 	  4497.1311 	    44.4582 	    11.8786 	    75.0349 		    17.4883 		      30.87 			      12.03 				 1 
 0.7700000 	 -3645.6899 		 -2826.6098 	  4497.2361 	    44.4614 	    11.8792 	    74.8185 		    16.1948 		      30.87 			      12.45 				 4 
 0.7795000 	 -3645.6050 		 -2826.5606 	  4497.2613 	    44.4622 	    11.8794 	    74.7667 		    17.3346 		      30.87 			      12.55 				 2 
 0.7983000 	 -3645.1309 		 -2826.2857 	  4497.4017 	    44.4665 	    11.8803 	    74.4774 		    17.0525 		      30.87 			      13.12 				 1 
 0.8349000 	 -3644.6956 		 -2826.0333 	  4497.5307 	    44.4704 	    11.8811 	    74.2118 		    15.9886 		      30.87 			      13.64 				 2 
 0.8519000 	 -3644.4869 		 -2825.9123 	  4497.5925 	    44.4723 	    11.8815 	    74.0845 		    16.1286 		      30.87 			      13.89 				 3 
 0.8731000 	 -3644.2175 		 -2825.7560 	  4497.6723 	    44.4747 	    11.8821 	    73.9202 		    16.0088 		      30.87 			      14.21 				 1 
 0.9153000 	 -3643.7852 		 -2825.5053 	  4497.8004 	    44.4786 	    11.8829 	    73.6565 		    16.0233 		      30.87 			      14.72 				 2 
 0.9240000 	 -3643.5735 		 -2825.3826 	  4497.8630 	    44.4805 	    11.8833 	    73.5275 		    15.6908 		      30.87 			      14.98 				 4 
 0.9344000 	 -3643.3060 		 -2825.2275 	  4497.9423 	    44.4829 	    11.8838 	    73.3643 		    16.0389 		      30.88 			      15.29 				 1 
 0.9705000 	 -3642.8750 		 -2824.9776 	  4498.0699 	    44.4868 	    11.8846 	    73.1016 		    17.0118 		      30.88 			      15.81 				 2 
 1.0078000 	 -3642.3855 		 -2824.6937 	  4498.2149 	    44.4913 	    11.8856 	    72.8031 		    16.3798 		      30.88 			      16.39 				 3 
 1.0088000 	 -3642.3935 		 -2824.6984 	  4498.2126 	    44.4912 	    11.8856 	    72.8080 		    14.7046 		      30.88 			      16.38 				 1 
 1.0430000 	 -3641.9652 		 -2824.4500 	  4498.3394 	    44.4950 	    11.8864 	    72.5469 		    16.5647 		      30.88 			      16.89 				 2 
 1.0824000 	 -3641.4815 		 -2824.1696 	  4498.4827 	    44.4994 	    11.8873 	    72.2521 		    16.8756 		      30.88 			      17.47 				 1 
 1.0916000 	 -3641.4614 		 -2824.1579 	  4498.4887 	    44.4996 	    11.8874 	    72.2399 		    15.3445 		      30.88 			      17.50 				 4 
 1.1014000 	 -3641.0571 		 -2823.9235 	  4498.6084 	    44.5032 	    11.8881 	    71.9935 		    16.8535 		      30.88 			      17.98 				 2 
 1.1378000 	 -3640.5700 		 -2823.6410 	  4498.7527 	    44.5076 	    11.8891 	    71.6966 		    18.2127 		      30.88 			      18.56 				 1 
 1.1579000 	 -3640.2876 		 -2823.4772 	  4498.8364 	    44.5102 	    11.8896 	    71.5245 		    16.2270 		      30.88 			      18.90 				 3 
 1.1716000 	 -3640.1480 		 -2823.3963 	  4498.8777 	    44.5114 	    11.8899 	    71.4395 		    15.3611 		      30.89 			      19.06 				 2 
 1.2018000 	 -3639.6602 		 -2823.1135 	  4499.0222 	    44.5158 	    11.8908 	    71.1424 		    16.6693 		      30.89 			      19.65 				 1 
 1.2426000 	 -3639.2393 		 -2822.8694 	  4499.1469 	    44.5196 	    11.8916 	    70.8859 		    15.9574 		      30.89 			      20.15 				 2 
 1.2524000 	 -3639.3509 		 -2822.9341 	  4499.1138 	    44.5186 	    11.8914 	    70.9539 		    17.0067 		      30.89 			      20.01 				 4 
 1.2681000 	 -3638.7496 		 -2822.5854 	  4499.2919 	    44.5241 	    11.8926 	    70.5877 		    14.9391 		      30.89 			      20.73 				 1 
 1.3074000 	 -3638.3322 		 -2822.3434 	  4499.4156 	    44.5278 	    11.8934 	    70.3335 		    16.2104 		      30.89 			      21.23 				 2 
 1.3163000 	 -3638.1903 		 -2822.2611 	  4499.4576 	    44.5291 	    11.8937 	    70.2471 		    16.4922 		      30.89 			      21.40 				 3 
 1.3472000 	 -3637.8394 		 -2822.0577 	  4499.5616 	    44.5323 	    11.8943 	    70.0334 		    16.5095 		      30.89 			      21.82 				 1 
 1.3763000 	 -3637.4242 		 -2821.8169 	  4499.6846 	    44.5360 	    11.8951 	    69.7806 		    16.4639 		      30.89 			      22.31 				 2 
 1.3875000 	 -3637.2447 		 -2821.7128 	  4499.7377 	    44.5377 	    11.8955 	    69.6714 		    16.9425 		      30.89 			      22.53 				 4 
 1.3995000 	 -3636.9311 		 -2821.5310 	  4499.8306 	    44.5405 	    11.8961 	    69.4804 		    16.8939 		      30.90 			      22.90 				 1 
 1.4390000 	 -3636.5165 		 -2821.2906 	  4499.9534 	    44.5442 	    11.8969 	    69.2281 		    15.3688 		      30.90 			      23.40 				 2 
 1.4611000 	 -3636.0966 		 -2821.0471 	  4500.0778 	    44.5480 	    11.8977 	    68.9725 		    16.3168 		      30.90 			      23.90 				 3 
 1.4756000 	 -3636.0219 		 -2821.0037 	  4500.0999 	    44.5487 	    11.8978 	    68.9270 		    16.0765 		      30.90 			      23.99 				 1 
 1.5171000 	 -3635.6106 		 -2820.7653 	  4500.2218 	    44.5524 	    11.8986 	    68.6768 		    16.3878 		      30.90 			      24.48 				 2 
 1.5345000 	 -3635.1131 		 -2820.4768 	  4500.3691 	    44.5569 	    11.8996 	    68.3741 		    16.6773 		      30.90 			      25.07 				 1 
 1.5489000 	 -3635.1415 		 -2820.4933 	  4500.3607 	    44.5567 	    11.8995 	    68.3914 		    16.2783 		      30.90 			      25.04 				 4 
 1.5710000 	 -3634.7037 		 -2820.2394 	  4500.4904 	    44.5606 	    11.9004 	    68.1250 		    17.7275 		      30.90 			      25.56 				 2 
 1.6055000 	 -3634.2062 		 -2819.9509 	  4500.6378 	    44.5651 	    11.9013 	    67.8224 		    15.8719 		      30.90 			      26.15 				 1 
 1.6225000 	 -3634.0038 		 -2819.8336 	  4500.6977 	    44.5669 	    11.9017 	    67.6993 		    16.2368 		      30.91 			      26.40 				 3 
 1.6391000 	 -3633.7972 		 -2819.7137 	  4500.7589 	    44.5688 	    11.9021 	    67.5736 		    15.5533 		      30.91 			      26.64 				 2 
 1.6709000 	 -3633.2985 		 -2819.4246 	  4500.9066 	    44.5733 	    11.9031 	    67.2703 		    15.5494 		      30.91 			      27.24 				 1 
 1.6957000 	 -3633.0401 		 -2819.2747 	  4500.9832 	    44.5756 	    11.9036 	    67.1131 		    15.9234 		      30.91 			      27.55 				 4 
 1.7100000 	 -3632.8924 		 -2819.1891 	  4501.0269 	    44.5770 	    11.9039 	    67.0233 		    16.5678 		      30.91 			      27.72 				 2 
 1.7448000 	 -3632.3913 		 -2818.8985 	  4501.1754 	    44.5815 	    11.9048 	    66.7186 		    16.5011 		      30.91 			      28.32 				 1 
 1.7684000 	 -3631.9148 		 -2818.6222 	  4501.3165 	    44.5858 	    11.9058 	    66.4289 		    16.4678 		      30.91 			      28.89 				 3 
 1.7695000 	 -3631.9868 		 -2818.6640 	  4501.2952 	    44.5852 	    11.9056 	    66.4727 		    15.8439 		      30.91 			      28.80 				 2 
 1.8020000 	 -3631.4859 		 -2818.3735 	  4501.4436 	    44.5897 	    11.9066 	    66.1682 		    15.5963 		      30.91 			      29.40 				 1 
 1.8464000 	 -3631.0815 		 -2818.1391 	  4501.5633 	    44.5934 	    11.9074 	    65.9225 		    16.5978 		      30.91 			      29.88 				 2 
 1.8635000 	 -3630.9432 		 -2818.0588 	  4501.6043 	    44.5946 	    11.9076 	    65.8384 		    16.7577 		      30.92 			      30.05 				 4 
 1.8834000 	 -3630.5797 		 -2817.8481 	  4501.7120 	    44.5979 	    11.9083 	    65.6175 		    15.9741 		      30.92 			      30.48 				 1 
 1.8996000 	 -3630.1781 		 -2817.6152 	  4501.8309 	    44.6015 	    11.9091 	    65.3735 		    16.1302 		      30.92 			      30.96 				 2 
 1.9252000 	 -3629.8269 		 -2817.4115 	  4501.9350 	    44.6047 	    11.9098 	    65.1601 		    15.6622 		      30.92 			      31.38 				 3 
 1.9373000 	 -3629.6741 		 -2817.3230 	  4501.9802 	    44.6061 	    11.9101 	    65.0672 		    17.0848 		      30.92 			      31.56 				 1 
 1.9801000 	 -3629.2738 		 -2817.0908 	  4502.0988 	    44.6097 	    11.9109 	    64.8241 		    14.5888 		      30.92 			      32.04 				 2 
 1.9942000 	 -3628.8484 		 -2816.8441 	  4502.2248 	    44.6136 	    11.9117 	    64.5656 		    16.7255 		      30.92 			      32.55 				 4 
 2.0098000 	 -3628.7704 		 -2816.7989 	  4502.2479 	    44.6143 	    11.9118 	    64.5183 		    15.4729 		      30.92 			      32.64 				 1 
 2.0475000 	 -3628.3700 		 -2816.5667 	  4502.3665 	    44.6179 	    11.9126 	    64.2751 		    16.8689 		      30.92 			      33.12 				 2 
 2.0768000 	 -3627.8660 		 -2816.2745 	  4502.5158 	    44.6224 	    11.9136 	    63.9690 		    16.7920 		      30.93 			      33.72 				 1 
 2.0863000 	 -3627.7431 		 -2816.2032 	  4502.5522 	    44.6235 	    11.9138 	    63.8944 		    15.5424 		      30.93 			      33.87 				 3 
 2.1079000 	 -3627.4680 		 -2816.0437 	  4502.6337 	    44.6260 	    11.9144 	    63.7274 		    18.0167 		      30.93 			      34.20 				 2 
 2.1383000 	 -3626.9621 		 -2815.7504 	  4502.7836 	    44.6306 	    11.9153 	    63.4202 		    16.2293 		      30.93 			      34.80 				 1 
 2.1621000 	 -3626.7584 		 -2815.6323 	  4502.8439 	    44.6325 	    11.9157 	    63.2965 		    15.7736 		      30.93 			      35.04 				 4 
 2.1670000 	 -3626.5653 		 -2815.5203 	  4502.9011 	    44.6342 	    11.9161 	    63.1793 		    16.7403 		      30.93 			      35.27 				 2 
 2.2095000 	 -3626.0603 		 -2815.2275 	  4503.0507 	    44.6388 	    11.9171 	    62.8728 		    15.4187 		      30.93 			      35.88 				 1 
 2.2365000 	 -3625.6630 		 -2814.9971 	  4503.1684 	    44.6424 	    11.9179 	    62.6317 		    14.5158 		      30.93 			      36.35 				 2 
 2.2450000 	 -3625.6609 		 -2814.9959 	  4503.1690 	    44.6424 	    11.9179 	    62.6304 		    16.2445 		      30.93 			      36.35 				 3 
 2.2779000 	 -3625.1577 		 -2814.7041 	  4503.3180 	    44.6469 	    11.9188 	    62.3250 		    15.3746 		      30.93 			      36.95 				 1 
 2.3102000 	 -3624.6709 		 -2814.4218 	  4503.4622 	    44.6514 	    11.9198 	    62.0297 		    15.9901 		      30.94 			      37.53 				 4 
 2.3152000 	 -3624.7628 		 -2814.4751 	  4503.4350 	    44.6505 	    11.9196 	    62.0854 		    15.9433 		      30.94 			      37.43 				 2 
 2.3496000 	 -3624.2559 		 -2814.1811 	  4503.5852 	    44.6551 	    11.9206 	    61.7779 		    15.7959 		      30.94 			      38.03 				 1 
 2.3713000 	 -3623.8617 		 -2813.9526 	  4503.7019 	    44.6587 	    11.9213 	    61.5388 		    18.1979 		      30.94 			      38.50 				 2 
 2.3919000 	 -3623.5833 		 -2813.7912 	  4503.7844 	    44.6612 	    11.9219 	    61.3699 		    16.1676 		      30.94 			      38.83 				 3 
 2.4140000 	 -3623.3560 		 -2813.6594 	  4503.8517 	    44.6633 	    11.9223 	    61.2321 		    18.3486 		      30.94 			      39.10 				 1 
 2.4333000 	 -3622.9614 		 -2813.4305 	  4503.9686 	    44.6668 	    11.9231 	    60.9927 		    15.6958 		      30.94 			      39.58 				 2 
 2.4667000 	 -3622.4556 		 -2813.1373 	  4504.1184 	    44.6714 	    11.9241 	    60.6860 		    17.4192 		      30.94 			      40.18 				 1 
 2.4733000 	 -3622.5889 		 -2813.2145 	  4504.0790 	    44.6702 	    11.9238 	    60.7668 		    16.3287 		      30.94 			      40.02 				 4 
 2.5081000 	 -3622.0630 		 -2812.9096 	  4504.2347 	    44.6750 	    11.9248 	    60.4480 		    15.0082 		      30.94 			      40.65 				 2 
 2.5373000 	 -3621.5560 		 -2812.6156 	  4504.3849 	    44.6796 	    11.9258 	    60.1406 		    14.2331 		      30.95 			      41.25 				 1 
 2.5515000 	 -3621.5094 		 -2812.5886 	  4504.3987 	    44.6800 	    11.9259 	    60.1124 		    15.7238 		      30.95 			      41.31 				 3 
 2.5762000 	 -3621.1640 		 -2812.3883 	  4504.5010 	    44.6831 	    11.9266 	    59.9030 		    16.8636 		      30.95 			      41.72 				 2 
 2.6143000 	 -3620.5100 		 -2812.0091 	  4504.6948 	    44.6890 	    11.9279 	    59.5066 		    15.7421 		      30.95 			      42.50 				 4 
 2.6173000 	 -3620.6585 		 -2812.0952 	  4504.6508 	    44.6877 	    11.9276 	    59.5966 		    16.3807 		      30.95 			      42.32 				 1 
 2.6353000 	 -3620.2658 		 -2811.8675 	  4504.7671 	    44.6912 	    11.9283 	    59.3586 		    16.3003 		      30.95 			      42.79 				 2 
 2.6681000 	 -3619.7605 		 -2811.5745 	  4504.9168 	    44.6958 	    11.9293 	    59.0524 		    18.0360 		      30.95 			      43.40 				 1 
 2.7064000 	 -3619.4382 		 -2811.3876 	  4505.0122 	    44.6987 	    11.9299 	    58.8571 		    16.8668 		      30.95 			      43.78 				 3 
 2.7076000 	 -3619.3697 		 -2811.3478 	  4505.0325 	    44.6994 	    11.9301 	    58.8156 		    16.3911 		      30.95 			      43.86 				 2 
 2.7361000 	 -3618.8634 		 -2811.0543 	  4505.1825 	    44.7040 	    11.9311 	    58.5089 		    14.3065 		      30.95 			      44.47 				 1 
 2.7658000 	 -3618.4730 		 -2810.8279 	  4505.2981 	    44.7075 	    11.9318 	    58.2725 		    16.6496 		      30.96 			      44.93 				 2 
 2.7880000 	 -3618.4373 		 -2810.8072 	  4505.3087 	    44.7078 	    11.9319 	    58.2508 		    15.7291 		      30.96 			      44.97 				 4 
 2.8176000 	 -3617.9685 		 -2810.5354 	  4505.4476 	    44.7121 	    11.9328 	    57.9669 		    15.2959 		      30.96 			      45.53 				 1 
 2.8360000 	 -3617.5772 		 -2810.3085 	  4505.5635 	    44.7156 	    11.9336 	    57.7300 		    14.9323 		      30.96 			      46.00 				 2 
 2.8441000 	 -3617.3728 		 -2810.1900 	  4505.6240 	    44.7175 	    11.9340 	    57.6062 		    16.1693 		      30.96 			      46.24 				 3 
 2.8757000 	 -3617.0733 		 -2810.0163 	  4505.7127 	    44.7202 	    11.9345 	    57.4248 		    18.6285 		      30.96 			      46.60 				 1 
 2.9088000 	 -3616.6837 		 -2809.7904 	  4505.8281 	    44.7237 	    11.9353 	    57.1890 		    14.9081 		      30.96 			      47.07 				 2 
 2.9285000 	 -3616.3687 		 -2809.6077 	  4505.9215 	    44.7266 	    11.9359 	    56.9983 		    16.5952 		      30.96 			      47.44 				 4 
 2.9322000 	 -3616.1792 		 -2809.4978 	  4505.9776 	    44.7283 	    11.9363 	    56.8835 		    15.1474 		      30.96 			      47.67 				 1 
 2.9791000 	 -3615.7899 		 -2809.2721 	  4506.0929 	    44.7318 	    11.9370 	    56.6479 		    16.6858 		      30.96 			      48.13 				 2 
 3.0110000 	 -3615.3113 		 -2808.9946 	  4506.2347 	    44.7362 	    11.9380 	    56.3583 		    15.5709 		      30.97 			      48.71 				 3 
 3.0164000 	 -3615.2874 		 -2808.9807 	  4506.2418 	    44.7364 	    11.9380 	    56.3438 		    14.5502 		      30.97 			      48.73 				 1 
 3.0366000 	 -3614.8970 		 -2808.7544 	  4506.3574 	    44.7399 	    11.9388 	    56.1075 		    15.8789 		      30.97 			      49.20 				 2 
 3.0785000 	 -3614.3954 		 -2808.4635 	  4506.5060 	    44.7445 	    11.9398 	    55.8041 		    18.4878 		      30.97 			      49.80 				 1 
 3.0849000 	 -3614.3075 		 -2808.4125 	  4506.5320 	    44.7453 	    11.9399 	    55.7508 		    15.7482 		      30.97 			      49.90 				 4 
 3.1131000 	 -3614.0066 		 -2808.2380 	  4506.6212 	    44.7480 	    11.9405 	    55.5688 		    16.3149 		      30.97 			      50.26 				 2 
 3.1315000 	 -3613.5047 		 -2807.9470 	  4506.7698 	    44.7525 	    11.9415 	    55.2652 		    16.4729 		      30.97 			      50.86 				 1 
 3.1595000 	 -3613.2570 		 -2807.8034 	  4506.8432 	    44.7548 	    11.9420 	    55.1153 		    15.5874 		      30.97 			      51.16 				 3 
 3.1668000 	 -3613.1159 		 -2807.7216 	  4506.8850 	    44.7561 	    11.9422 	    55.0300 		    16.8096 		      30.97 			      51.33 				 2 
 3.2074000 	 -3612.6165 		 -2807.4320 	  4507.0329 	    44.7606 	    11.9432 	    54.7280 		    14.3052 		      30.97 			      51.92 				 1 
 3.2395000 	 -3612.2264 		 -2807.2058 	  4507.1485 	    44.7641 	    11.9440 	    54.4921 		    15.8796 		      30.98 			      52.39 				 2 
 3.2405000 	 -3612.2517 		 -2807.2204 	  4507.1410 	    44.7639 	    11.9439 	    54.5074 		    15.4486 		      30.98 			      52.36 				 4 
 3.2797000 	 -3611.7283 		 -2806.9170 	  4507.2960 	    44.7687 	    11.9450 	    54.1910 		    16.0649 		      30.98 			      52.98 				 1 
 3.3003000 	 -3611.3395 		 -2806.6915 	  4507.4112 	    44.7722 	    11.9457 	    53.9559 		    16.0019 		      30.98 			      53.45 				 2 
 3.3251000 	 -3611.2079 		 -2806.6152 	  4507.4502 	    44.7734 	    11.9460 	    53.8763 		    15.7331 		      30.98 			      53.60 				 3 
 3.3392000 	 -3610.8416 		 -2806.4028 	  4507.5587 	    44.7767 	    11.9467 	    53.6549 		    17.2934 		      30.98 			      54.04 				 1 
 3.3718000 	 -3610.4525 		 -2806.1772 	  4507.6739 	    44.7802 	    11.9474 	    53.4197 		    14.6577 		      30.98 			      54.50 				 2 
 3.4018000 	 -3610.2047 		 -2806.0335 	  4507.7473 	    44.7825 	    11.9479 	    53.2700 		    15.8503 		      30.98 			      54.80 				 4 
 3.4019000 	 -3609.9576 		 -2805.8902 	  4507.8205 	    44.7847 	    11.9484 	    53.1207 		    15.2369 		      30.98 			      55.09 				 1 
 3.4446000 	 -3609.5668 		 -2805.6636 	  4507.9363 	    44.7883 	    11.9492 	    52.8845 		    16.3526 		      30.98 			      55.56 				 2 
 3.4697000 	 -3609.1677 		 -2805.4322 	  4508.0545 	    44.7919 	    11.9500 	    52.6434 		    16.4387 		      30.99 			      56.04 				 3 
 3.4777000 	 -3609.0738 		 -2805.3778 	  4508.0823 	    44.7927 	    11.9501 	    52.5867 		    16.2604 		      30.99 			      56.15 				 1 
 3.5008000 	 -3608.6838 		 -2805.1516 	  4508.1978 	    44.7963 	    11.9509 	    52.3510 		    16.8581 		      30.99 			      56.61 				 2 
 3.5315000 	 -3608.1917 		 -2804.8663 	  4508.3436 	    44.8008 	    11.9519 	    52.0538 		    17.4177 		      30.99 			      57.20 				 1 
 3.5480000 	 -3608.1661 		 -2804.8514 	  4508.3512 	    44.8010 	    11.9519 	    52.0384 		    16.8340 		      30.99 			      57.23 				 4 
 3.5696000 	 -3607.8008 		 -2804.6396 	  4508.4594 	    44.8043 	    11.9526 	    51.8177 		    14.2906 		      30.99 			      57.67 				 2 
 3.5983000 	 -3607.3127 		 -2804.3565 	  4508.6040 	    44.8087 	    11.9536 	    51.5229 		    15.0840 		      30.99 			      58.25 				 1 
 3.6208000 	 -3607.1348 		 -2804.2534 	  4508.6567 	    44.8104 	    11.9539 	    51.4155 		    16.0198 		      30.99 			      58.46 				 3 
