% Fireball:IT20000000
 %   
 %POSITIONAL DATA                                                                                              
 %Time (s)     Xgeoctrc (km)     Ygeoctrc (km)     Zgeoctrc (km)     lat (deg)      lon (deg)      height (km)           V (km/s)     N stazione
    6.2107 	 -3576.4061 		 -2786.4352 	  4517.7589 	    45.0902 	    12.0145 	    32.9388 		    11.8765 		 1 
    6.2728 	 -3575.7839 		 -2786.0744 	  4517.9432 	    45.0959 	    12.0157 	    32.5663 		    10.8978 		 1 
    6.3455 	 -3575.1749 		 -2785.7213 	  4518.1236 	    45.1014 	    12.0169 	    32.2018 		    10.8150 		 1 
    6.4056 	 -3574.5802 		 -2785.3764 	  4518.2998 	    45.1069 	    12.0181 	    31.8459 		    11.6597 		 1 
    6.4659 	 -3573.9983 		 -2785.0390 	  4518.4721 	    45.1122 	    12.0193 	    31.4976 		     9.9251 		 1 
    6.5439 	 -3573.4301 		 -2784.7095 	  4518.6404 	    45.1174 	    12.0204 	    31.1577 		     9.8087 		 1 
    6.6024 	 -3572.8765 		 -2784.3885 	  4518.8044 	    45.1224 	    12.0215 	    30.8266 		    10.7562 		 1 
    6.6653 	 -3572.3360 		 -2784.0751 	  4518.9645 	    45.1274 	    12.0226 	    30.5032 		     9.7131 		 1 
    6.7335 	 -3571.8093 		 -2783.7697 	  4519.1206 	    45.1322 	    12.0236 	    30.1883 		     8.4301 		 1 
    6.8123 	 -3571.2971 		 -2783.4727 	  4519.2723 	    45.1369 	    12.0247 	    29.8820 		     8.3646 		 1 
    6.8778 	 -3570.7980 		 -2783.1833 	  4519.4201 	    45.1414 	    12.0257 	    29.5836 		     8.8907 		 1 
    6.9445 	 -3570.3124 		 -2782.9017 	  4519.5639 	    45.1459 	    12.0266 	    29.2934 		     9.4348 		 1 
    6.9988 	 -3569.8411 		 -2782.6284 	  4519.7036 	    45.1502 	    12.0276 	    29.0117 		     9.0290 		 1 
    7.0674 	 -3569.3824 		 -2782.3625 	  4519.8394 	    45.1544 	    12.0285 	    28.7376 		     7.8234 		 1 
    7.1368 	 -3568.9369 		 -2782.1041 	  4519.9714 	    45.1585 	    12.0294 	    28.4714 		     7.7111 		 1 
    7.2032 	 -3568.5050 		 -2781.8537 	  4520.0993 	    45.1624 	    12.0302 	    28.2133 		     7.6348 		 1 
    7.2699 	 -3568.0851 		 -2781.6102 	  4520.2237 	    45.1663 	    12.0311 	    27.9625 		     6.9408 		 1 
    7.3454 	 -3567.6777 		 -2781.3740 	  4520.3444 	    45.1700 	    12.0319 	    27.7192 		     7.2146 		 1 
    7.4025 	 -3567.2831 		 -2781.1452 	  4520.4613 	    45.1736 	    12.0327 	    27.4835 		     7.5968 		 1 
    7.4676 	 -3566.8999 		 -2780.9229 	  4520.5748 	    45.1771 	    12.0334 	    27.2546 		     6.4414 		 1 
    7.5424 	 -3566.5282 		 -2780.7074 	  4520.6849 	    45.1805 	    12.0342 	    27.0327 		     6.5224 		 1 
    7.6014 	 -3566.1684 		 -2780.4988 	  4520.7914 	    45.1838 	    12.0349 	    26.8179 		     6.5948 		 1 
    7.6707 	 -3565.8192 		 -2780.2963 	  4520.8949 	    45.1870 	    12.0356 	    26.6094 		     6.0362 		 1 
    7.7374 	 -3565.4806 		 -2780.1000 	  4520.9952 	    45.1901 	    12.0363 	    26.4072 		     6.1717 		 1 
    7.7995 	 -3565.1529 		 -2779.9099 	  4521.0923 	    45.1931 	    12.0369 	    26.2116 		     5.9524 		 1 
    7.8669 	 -3564.8347 		 -2779.7255 	  4521.1865 	    45.1960 	    12.0376 	    26.0218 		     5.2430 		 1 
    7.9421 	 -3564.5264 		 -2779.5467 	  4521.2778 	    45.1988 	    12.0382 	    25.8378 		     5.0120 		 1 
